Symbol,week,total_trading_volume
ETC,23,1.0140214E9
VRC,23,6947350.0
BTC,23,1.245409229E10
FTC,23,4825510.0
XMR,23,1.589238E8
ZET,23,4860320.0
LMC,23,1256780.0
MAX,23,7690530.0
CLAM,23,6916290.0
BAY,23,1426840.0
PTC,23,1351940.0
ZEN,23,9447010.0
GAME,23,3.157549E7
DASH,23,4.1201414E8
XZC,23,1.319239E7
XMY,23,1974940.0
WAVES,23,2.502434E7
WDC,23,1.348285E7
XLM,23,2.319422E8
GRC,23,1.941041E7
VIA,23,5211990.0
ARDR,23,2.447333E7
EMC2,23,8245960.0
SNRG,23,1201040.0
BTCD,23,1161580.0
BCC,23,1.821325E7
ETH,23,5.68423233E9
OK,23,1199480.0
IFC,23,4.006975E7
ABY,23,1471060.0
DCR,23,2.670348E7
NOTE,23,1.576632E7
XDN,23,3.171643E7
DOGE,23,2.4786416E8
SAK,23,2.558844E7
KMD,23,1478960.0
LKK,23,1046980.0
POT,23,1163140.0
XCP,23,6200790.0
XVG,23,5.365302E7
BURST,23,1.420293E7
GBYTE,23,4240630.0
UBQ,23,7658650.0
NEO,23,5.272662E7
QTUM,23,8.095644E7
BASH,23,3648960.0
NXT,23,1.0407584E8
ZEC,23,2.318069E8
BCN,23,2.089495E7
LSK,23,2.4227788E8
STEEM,22,6.618878E7
BCD,22,1.179891E7
NEOS,22,3517410.0
QTUM,22,9.4706957E8
CKUSD,22,6.016294E8
IFC,22,2.277734E7
ARK,22,6652010.0
ETH,22,1.8734258E10
PPC,22,1.465591E7
XZC,22,1.011428E7
NXS,22,1.661614E7
BTM,22,1118410.0
DCR,22,4.095611E7
XMC,22,1556980.0
XTZ,22,1271660.0
DASH,22,8.1946237E8
TPAY,22,2632710.0
ACT,22,1.280704E8
CLOAK,22,2573380.0
ATMC,22,1.909467E8
UBTC,22,3385170.0
XCP,22,4511640.0
VIA,22,3288310.0
EDRC,22,2173190.0
KMD,22,7424940.0
NMC,22,4907540.0
XEM,22,1.8388291E8
DOGE,22,2.5502922E8
LSK,22,1.2346447E8
BCH,22,3.779186E9
ELA,22,1.085754E8
PLAN,22,1095420.0
XMR,22,3.2855523E8
XLM,22,5.084303E8
STRAT,22,3.0757692E8
VTC,22,1.067433E7
EXP,22,7849630.0
OCC,22,1009430.0
FCT,22,2.593468E7
SKY,22,9665710.0
CHAT,22,1.049443E7
WAN,22,5.234294E7
XDN,22,3.235479E7
XVC,22,2185310.0
XPM,22,9162410.0
BTCD,22,2070490.0
NAV,22,4.772681E7
BLITZ,22,1777110.0
WAVES,22,1.8868466E8
NANO,22,6.140483E7
XRP,22,3.42941626E9
PART,22,7856920.0
ETN,22,2104510.0
XVG,22,1.0701795E8
BTCP,22,1004910.0
LEO,22,7808920.0
SYS,22,3.451388E7
CLAM,22,2965730.0
BCC,22,9667800.0
GXS,22,1.128174E8
PIVX,22,2.684527E7
ETP,22,2.639693E7
SAK,22,3.442442E7
BTS,22,2.1965948E8
HT,22,5.488296E8
ZEC,22,5.648068E8
BCX,22,2321160.0
SBTC,22,1.621365E7
XAS,22,3.946332E7
DGB,22,5.8047206E8
RADS,22,1022070.0
SLS,22,2683370.0
LBC,22,8042150.0
MIOTA,22,6.399849E8
NEO,22,6.0068101E8
TTT,22,6.620861E7
RDD,22,3.818576E7
GAME,22,3.210915E7
BURST,22,2.002672E7
NEBL,22,3.529622E7
PINK,22,1.378702E7
POA,22,1.245629E7
HUC,22,1.49132E7
UBQ,22,8566430.0
CNX,22,8665680.0
BTC,22,4.14015532E10
LET,22,5.524931E7
GRS,22,3.599839E7
ZCL,22,7318870.0
NXT,22,4.262038E7
DCT,22,1.05938E7
OMNI,22,7.902668E7
BLK,22,9753680.0
HSR,22,2.297843E8
OF,22,5165940.0
SC,22,4.212574E8
EMC2,22,1173880.0
BASH,22,5285960.0
ZEN,22,1.679364E7
BCN,22,2.0142735E8
EMC,22,7910130.0
NOTE,22,1075240.0
SBD,22,2588840.0
MONA,22,6886900.0
ARDR,22,2.646374E7
ETC,22,1.6624136E9
ADA,22,9.519512E8
LTC,22,3.90128592E9
GBYTE,22,2283110.0
WICC,22,1.118469E8
OC,22,1.897193E7
BTG,22,8.10022E7
BCH,21,4.514297E9
IOP,21,2912310.0
NAV,21,5.774983E7
ZEN,21,1.1015796E8
MUE,21,1059910.0
WDC,21,2415920.0
ADA,21,6.18375E8
LSK,21,1.9244892E8
OF,21,6749480.0
UBQ,21,3352570.0
RADS,21,1345850.0
RVR,21,5436960.0
BTC,21,4.891637082E10
QTUM,21,9.3822586E8
LEO,21,8944200.0
SBTC,21,1.427672E7
DEV,21,3856710.0
NXS,21,4656030.0
WAN,21,7.691699E7
NMC,21,1.043044E7
SBD,21,7457290.0
SKY,21,4.040107E7
KORE,21,1088410.0
STEEM,21,1.6022927E8
FCT,21,5.359105E7
XVG,21,1.3541564E8
CNX,21,1.038614E7
ELA,21,8.247454E7
PLAN,21,2213960.0
ARDR,21,3.332634E7
PCN,21,4645990.0
LTC,21,4.87062435E9
XLM,21,5.147129E8
DCT,21,2.985629E7
HT,21,5.801456E8
ETC,21,2.914117E9
NXT,21,5.283046E7
XZC,21,1.769562E7
GXS,21,8.404237E7
PURA,21,1.529242E7
UBTC,21,1.034209E7
ECA,21,2275490.0
LBC,21,5367430.0
NEO,21,7.4986905E8
XMR,21,5.652697E8
XPM,21,1.79907E7
MEC,21,1073920.0
XP,21,4153250.0
XCP,21,1235040.0
BCC,21,7179520.0
DOGE,21,4.8836084E8
SC,21,2.8847803E8
FLO,21,1379140.0
TTT,21,1.0481947E8
OMNI,21,2159710.0
BLK,21,9757990.0
PPC,21,1.8422E7
GRS,21,7.04538E7
SAK,21,1.541141E7
ZEC,21,1.0334642E9
FRGC,21,7543610.0
CKUSD,21,8.135619E8
CLAM,21,6852360.0
PINK,21,1013120.0
ZCL,21,3773350.0
POA,21,2.025077E7
PART,21,7970240.0
WICC,21,1.0362318E8
KMD,21,1.049878E7
BCN,21,1.8849042E8
DGB,21,1.5476553E8
IFC,21,1.1247632E8
CLOAK,21,3.814555E7
ZET,21,5639570.0
EMC,21,1.08036E7
ACT,21,1.285572E8
LMC,21,1523630.0
XRP,21,3.5600634E9
MUSIC,21,1085910.0
RIC,21,1246770.0
ATMC,21,1.8064666E8
NEBL,21,4.862317E7
ARK,21,6886690.0
CHAT,21,1.481847E7
BTS,21,2.5558027E8
MONA,21,4970560.0
XMC,21,5127450.0
WAVES,21,1.8652568E8
ETH,21,2.18149207E10
DCR,21,5.999608E7
ETP,21,3.268121E7
BURST,21,7339020.0
EMC2,21,1125030.0
ETN,21,1499870.0
XDN,21,1.881453E7
BTM,21,6316510.0
TPAY,21,2205340.0
VRC,21,1297160.0
OC,21,3.081382E7
SYNX,21,1439020.0
PASC,21,2905910.0
VIA,21,5868720.0
LET,21,1.696889E7
NANO,21,5.982942E7
GAME,21,2.527502E7
SYS,21,6.202333E7
XAS,21,5.462226E7
BTCP,21,4277800.0
EXP,21,1072230.0
MIOTA,21,4.136083E8
RDD,21,7.028341E7
STRAT,21,1.2623642E8
HSR,21,2.811876E8
BCD,21,1.350461E7
PIVX,21,2.817372E7
VTC,21,6654850.0
BTG,21,8.82216E7
XEM,21,2.5836701E8
DASH,21,9.7838686E8
ADA,20,6.897848E8
WAN,20,6.754909E7
HT,20,9.773104E8
UBTC,20,9619710.0
CLAM,20,7255400.0
ZCL,20,1.115625E7
DOGE,20,3.135044E8
PCN,20,1.345862E7
LEO,20,9105480.0
STRAT,20,7.506055E7
GRS,20,2.8676471E8
GAME,20,3.698361E7
NXT,20,6.623254E7
XBC,20,2646410.0
RIC,20,4003290.0
XMR,20,4.1829475E8
ARK,20,3.978348E7
HXX,20,2120580.0
PART,20,1.486026E7
DCT,20,6354510.0
ZEC,20,1.71861331E9
RDD,20,9.820039E7
TTT,20,1.0610996E8
ACT,20,1.808469E8
NMC,20,1.050092E7
OMNI,20,1199890.0
DCR,20,9.246557E7
NAV,20,6.015423E7
XPM,20,1.011442E7
LBC,20,6242360.0
LET,20,2.30868E7
FRGC,20,1.156262E7
EMC,20,5763200.0
NANO,20,5.713949E7
CLOAK,20,3.72714E7
PINK,20,4707630.0
LSK,20,1.3951804E8
GCC,20,1175990.0
XLM,20,6.279681E8
DASH,20,1.16666816E9
NEO,20,6.9686101E8
BTG,20,1.474323E8
BLK,20,6062650.0
CKUSD,20,1.224562E9
RADS,20,3117210.0
XEL,20,2251270.0
XMC,20,3512390.0
NEOS,20,1351060.0
XP,20,5996720.0
FCT,20,2.264571E7
ION,20,1373500.0
BURST,20,2.74594E7
GXS,20,1.00509E8
SC,20,2.901677E8
HSR,20,3.420736E8
XAS,20,3.078977E7
SBD,20,3.563577E7
XEM,20,3.8654066E8
ELA,20,1.039193E8
STEEM,20,1.1116763E8
SKY,20,6112120.0
ETC,20,1.6121413E9
BCN,20,4.0035282E8
XCP,20,1155820.0
XRP,20,4.684554E9
EMC2,20,3.656843E7
ATMC,20,1.1222507E8
BTCD,20,5115020.0
BCD,20,1.932791E7
SYS,20,5.942042E7
LTC,20,3.46285127E9
XTZ,20,1396440.0
BITB,20,1523350.0
FLO,20,5202380.0
OF,20,7121440.0
SPHR,20,1050700.0
ARDR,20,3.471603E7
XVG,20,1.527108E8
PURA,20,1.810674E7
BCH,20,6.093821E9
WICC,20,1.323377E8
KMD,20,2.401856E7
BTC,20,4.99214313E10
POA,20,2.731931E7
WAVES,20,2.1723929E8
CNX,20,1.205334E7
OC,20,3.763419E7
EBST,20,1306210.0
IFC,20,2.906381E7
NEBL,20,7.470154E7
BCX,20,4228300.0
BTS,20,2.5839536E8
TX,20,2232450.0
VIA,20,1.055564E7
VTC,20,2.100974E7
IOP,20,8730900.0
PIVX,20,2.321357E7
TPAY,20,2330090.0
EXP,20,9886010.0
ECA,20,1287410.0
MONA,20,1.75798E7
SBTC,20,2.326638E7
DGB,20,2.6823889E8
REE,20,1327090.0
CHAT,20,1.83458E7
OCC,20,2084820.0
QTUM,20,1.165881E9
ETP,20,4.462707E7
DEV,20,2071970.0
XZC,20,1.663505E7
KORE,20,9217910.0
PPC,20,1.340685E7
XDN,20,2.096587E7
MIOTA,20,4.957937E8
ETH,20,1.93490004E10
MUE,20,1026090.0
LET,19,5.298395E7
RVN,19,1036650.0
PIVX,19,6.085455E7
OF,19,8491120.0
RADS,19,4028110.0
SHIFT,19,1608330.0
BTCP,19,2675270.0
HXX,19,1562660.0
XLM,19,1.0586431E9
DASH,19,8.321058E8
IFC,19,4493830.0
XVG,19,4.50844E8
ACT,19,2.983167E8
FRGC,19,9892870.0
KMD,19,3.68762E7
GRC,19,2.006143E7
MIOTA,19,9.741299E8
XMR,19,3.6106806E8
BTCD,19,1075790.0
GRS,19,1.762438E8
VIA,19,1.619136E7
ADA,19,1.398675E9
NEO,19,9.416572E8
ARDR,19,2.713931E7
BCX,19,7510400.0
CLAM,19,1.872027E7
XCP,19,2027040.0
BCN,19,1.01975858E9
WAN,19,1.985183E8
BITB,19,1.337748E7
ELA,19,1.505123E8
RDD,19,1.1269318E8
SC,19,2.5696043E8
EBST,19,2.160944E7
MONA,19,2.145056E7
BTS,19,3.1683867E8
GAME,19,8964290.0
EXP,19,1.415027E7
LBC,19,6798980.0
WAVES,19,2.1979811E8
ARK,19,2.587333E7
SYNX,19,2825900.0
LEO,19,8880960.0
FLO,19,1.472189E7
DOGE,19,2.8542477E8
PASC,19,1436670.0
PURA,19,1.87254E7
EMC,19,1.773026E7
HT,19,6.461768E8
KORE,19,2649260.0
SLS,19,3911390.0
BURST,19,4.683612E7
SBD,19,2.694754E7
DCT,19,1.139884E7
XMO,19,1113580.0
NOTE,19,2466190.0
UBTC,19,3784760.0
PPC,19,1.833233E7
OC,19,2.810382E7
STEEM,19,1.4330364E8
GXS,19,1.037692E8
HSR,19,4.58886E8
CKUSD,19,1.129871E9
XZC,19,1.728822E7
DCR,19,5.940808E7
BLAZR,19,1109100.0
DMC,19,1084260.0
CHAT,19,2.613329E7
WICC,19,1.798381E8
ETH,19,2.247932139E10
ADK,19,1047360.0
ZEC,19,3.9902699E8
SBTC,19,1.474018E7
ETC,19,2.2160981E9
OCC,19,1020620.0
CLOAK,19,2.071016E7
BLK,19,4657700.0
DGB,19,6.526587E7
NXT,19,5.324618E7
ZCL,19,2.372682E7
COLX,19,1480970.0
VTC,19,2.225344E7
ETP,19,3.976684E7
XAS,19,2.18997E7
BTG,19,1.707644E8
USNBT,19,1969470.0
XPM,19,1.8033E7
SKY,19,1.247138E7
NMC,19,1.070428E7
EMC2,19,2.421176E7
OMNI,19,4997110.0
XRP,19,5.37086044E9
TPAY,19,1197270.0
POT,19,4159910.0
XEM,19,2.6224883E8
NEBL,19,7.637653E7
BCH,19,8.707968E9
PART,19,9111020.0
BTC,19,5.669813198E10
LTC,19,4.54630948E9
ETN,19,5066620.0
NXS,19,1050440.0
NAV,19,7650010.0
CNX,19,1.325455E7
FCT,19,3.414806E7
ATMC,19,6.491423E7
POA,19,1.0148973E8
IOP,19,1966150.0
LSK,19,1.5074641E8
SYS,19,2.932514E7
NANO,19,1.1969173E8
FTC,19,1430400.0
TTT,19,1.1393708E8
BCD,19,3.622217E7
ECA,19,4591090.0
BLITZ,19,1796350.0
STRAT,19,9.464774E7
XDN,19,3.383986E7
BAY,19,2349250.0
VIPS,19,1349980.0
XMC,19,1.288323E7
MEC,19,1963480.0
QTUM,19,1.199775E9
EBST,18,3318630.0
TTT,18,8.20163E7
ZBC,18,1427670.0
SBTC,18,4019790.0
WAVES,18,2.836342E8
MONA,18,2.137734E7
SBD,18,4.215836E7
NEBL,18,9.544713E7
KST,18,6087520.0
BITB,18,7778730.0
ARDR,18,5.050868E7
OF,18,8038190.0
LET,18,2.262732E7
FIL,18,6937480.0
XDN,18,5.069516E7
UBTC,18,4728020.0
RVR,18,4303780.0
LEO,18,8812160.0
CLOAK,18,4.123417E7
LTC,18,4.82419356E9
TPAY,18,5303850.0
NANO,18,3.732444E8
NXS,18,1.025169E7
ETP,18,4.030632E7
ZCL,18,5.268814E7
BTS,18,3.5511912E8
DOGE,18,3.0987545E8
XZC,18,2.493304E7
BURST,18,1.502369E7
BTCP,18,8535070.0
CNX,18,1.256218E7
NVC,18,3443250.0
FCT,18,4.799516E7
SYS,18,7.884751E7
ADA,18,1.696802E9
PIVX,18,4.362066E7
ULA,18,1656120.0
WC,18,4114630.0
RDD,18,2.422833E8
XEM,18,2.5842249E8
BLOCK,18,4418150.0
BAY,18,8812900.0
SKY,18,1.028456E7
HSR,18,7.4956E8
WICC,18,2.231853E8
OCC,18,2045490.0
EXP,18,5764490.0
ZEN,18,4101180.0
SC,18,3.0882087E8
XRP,18,5.605936E9
KMD,18,4.397972E7
HT,18,4.483882E8
XCP,18,2511780.0
BCX,18,1.352316E7
PURA,18,1.805842E7
LSK,18,2.9290224E8
QTUM,18,1.899558E9
ARK,18,2.049186E7
XAS,18,3.140474E7
XPM,18,2.387921E7
STRAT,18,1.7063618E8
BLK,18,2353010.0
XLM,18,9.9685211E8
BCD,18,7.236427E7
ASN,18,1272450.0
SLS,18,2.912265E7
ACT,18,3.94391E8
ELA,18,1.625307E8
ETC,18,2.7542347E9
OC,18,4.053893E7
USNBT,18,4281320.0
PINK,18,3396960.0
BCN,18,6.338673E7
EMC2,18,3.357923E7
POT,18,2388140.0
STEEM,18,1.1496734E8
CLAM,18,1.276457E7
BTX,18,1323100.0
BTC,18,6.32220738E10
FRGC,18,8974790.0
NAV,18,1.364111E7
GAME,18,1.037846E7
ATB,18,1172830.0
CHAT,18,8.065095E7
RVN,18,1197660.0
SYNX,18,6521830.0
EMC,18,1.467285E7
GXS,18,1.168734E8
WAN,18,2.138479E8
DCR,18,9.928614E7
BCH,18,8.547092E9
PPC,18,3.029184E7
XMC,18,2.400054E7
XTZ,18,1101230.0
MIOTA,18,9.885986E8
NEO,18,1.39046838E9
POA,18,7.391995E7
ION,18,1164890.0
NMC,18,1.96602E7
GRS,18,1.0649116E8
DGB,18,7.236406E7
MEME,18,1245820.0
CKUSD,18,1.325402E9
NXT,18,9.594459E7
VIA,18,5.284247E7
DASH,18,9.941326E8
PART,18,1.324162E7
ZEC,18,5.3176474E8
BTG,18,2.735886E8
DCT,18,1.588907E7
ETN,18,1.846678E7
XVG,18,1.1365968E9
ETH,18,2.41311088E10
VIPS,18,6777270.0
OMNI,18,9563050.0
VTC,18,2.293373E7
OK,18,1529340.0
ADK,18,1085610.0
ATMC,18,4.169496E7
XMR,18,6.9256801E8
IOP,18,1197490.0
PASC,18,3170650.0
CLOAK,17,3.295004E7
FIL,17,5901810.0
SYS,17,9.043878E7
BCD,17,1.567598E8
QTUM,17,1.879416E9
DCT,17,8163030.0
NEBL,17,1.059857E8
XEM,17,4.0652799E8
STRAT,17,1.3257591E8
ATB,17,2.169305E7
GAME,17,1.641701E7
ZEN,17,7778140.0
FCT,17,3.663101E7
NAV,17,1.8064E7
USNBT,17,9271960.0
BSD,17,2.77625E7
SBTC,17,3.208487E7
EMC,17,1.677299E7
HSR,17,6.114192E8
NMC,17,6889920.0
NXT,17,4.418968E7
BTS,17,2.4854196E8
NXS,17,1.874849E7
BITB,17,5858120.0
UNB,17,1049790.0
EXP,17,1091620.0
ZCL,17,2.05406E8
PINK,17,2639490.0
BAY,17,2.362883E7
EBST,17,6807150.0
PIVX,17,4.446429E7
POA,17,1.1057586E8
BCN,17,4.261096E7
UBTC,17,8058860.0
BCX,17,1.546162E7
BTCD,17,4614180.0
XEL,17,1058260.0
DASH,17,9.780992E8
OMNI,17,4062650.0
XTZ,17,6072590.0
SKY,17,1.228647E7
BOS,17,2791340.0
ARDR,17,6.142498E7
BCH,17,9.864635E9
ETH,17,2.232042008E10
KST,17,7960400.0
FRGC,17,9985520.0
ETN,17,1.035408E7
ATMC,17,2.684626E7
CHAT,17,4.914309E7
MONA,17,6.243576E7
TX,17,4221440.0
VTC,17,1.697043E7
SC,17,9.4023502E8
ACT,17,3.760428E8
DOGE,17,2.9459396E8
ETC,17,2.3500613E9
ION,17,9333410.0
LEO,17,9098560.0
XPM,17,1.767142E7
CKUSD,17,1.327437E9
ARK,17,3.171844E7
HT,17,4.370839E8
STEEM,17,5.1210527E8
GRS,17,2.138825E8
DCR,17,7.247565E7
BTG,17,5.04484E8
PART,17,1.797985E7
XMO,17,1.837739E7
NEO,17,1.49886352E9
IOP,17,1295360.0
BTCP,17,1.113562E7
WAN,17,1.983593E8
TPAY,17,9968690.0
XRP,17,7.53478155E9
VIA,17,4.642327E7
NANO,17,1.443368E8
AUR,17,1140510.0
PURA,17,2.012549E7
XMC,17,7.441511E7
XLM,17,9.1773635E8
WAVES,17,3.535098E8
LTC,17,3.62406156E9
RVR,17,1.386809E7
PPC,17,5829730.0
BURST,17,1082730.0
DGB,17,6.424026E7
XAS,17,1.614257E7
BLK,17,4291200.0
XDN,17,3.932771E7
XWC,17,1050300.0
ZEC,17,5.7323013E8
XBC,17,1366030.0
BTC,17,6.526411753E10
XHV,17,1528290.0
XVG,17,7.31062E8
UBQ,17,8291110.0
SPHR,17,2777180.0
LET,17,3.961815E7
SBD,17,1.6829156E8
LSK,17,2.1106992E8
ZOI,17,1095390.0
SLS,17,1.215395E7
OC,17,5.583492E7
MIOTA,17,6.530898E8
KORE,17,1314200.0
KMD,17,3.351147E7
ETP,17,4.239873E7
WICC,17,1.132638E8
RDD,17,1.6444726E8
EMC2,17,7.266356E7
GXS,17,1.04589E8
XMR,17,8.9383647E8
OCC,17,2652700.0
XZC,17,2.419229E7
ADA,17,2.574353E9
CNX,17,1.215326E7
NVC,17,3860620.0
ELA,17,1.405161E8
OF,17,1.477028E7
QTUM,16,1.462069E9
SYS,16,4.62541E7
BTG,16,2.927537E8
VTC,16,2.222914E7
TPAY,16,1.023774E7
XMY,16,3495510.0
NXS,16,3.057017E7
XPM,16,4324640.0
PINK,16,4101640.0
STEEM,16,1.2320522E8
EXP,16,1.284647E7
SBD,16,1.1332558E8
SBTC,16,1528970.0
PURA,16,1.886543E7
CHAT,16,6.578033E7
ETN,16,8374130.0
VRC,16,9492700.0
BTS,16,2.2630506E8
WICC,16,1.097127E8
MEME,16,1135620.0
HSR,16,2.800395E8
WAN,16,1.319076E8
GAME,16,1.940276E7
MIOTA,16,5.518482E8
BCD,16,8.67321E7
ZCL,16,3623410.0
ETC,16,1.35329367E9
BSR,16,8796510.0
HXX,16,1161480.0
XMO,16,2540910.0
ELA,16,1.470719E8
NAV,16,1.44572E7
MUE,16,1202480.0
XWC,16,1120680.0
STRAT,16,9.159763E7
CNX,16,1.096094E7
ATB,16,2.547442E7
DCR,16,9.91436E7
GXS,16,9.5788E7
IOP,16,7103360.0
SC,16,2.089857E8
PART,16,2.675727E7
LUX,16,1091010.0
XEM,16,4.6459136E8
DASH,16,7.5597485E8
LBC,16,1810430.0
XBC,16,1267030.0
EBST,16,2906990.0
BITB,16,1.246035E7
MONA,16,2.053046E7
SKY,16,1.770607E7
OK,16,3508830.0
OC,16,3.212643E7
ZEN,16,1.008462E7
WAVES,16,2.067563E8
LSK,16,1.8982995E8
DGB,16,5.68859E7
ECA,16,3406750.0
WC,16,1143290.0
FCT,16,4.88666E7
DOGE,16,1.8178827E8
LTC,16,3.77819626E9
XDN,16,3.814156E7
ADA,16,2.426734E9
NMC,16,4936000.0
EMC,16,9.357727E7
EMC2,16,1.705694E8
OF,16,1.484112E7
BLK,16,2.279586E7
XAS,16,9087920.0
ZET,16,1116060.0
FIL,16,3790620.0
DYN,16,3461620.0
TX,16,2265660.0
FRGC,16,1.056062E7
UBQ,16,1.09942E7
XLM,16,8.932441E8
CKUSD,16,8.005891E8
DCT,16,1.604612E7
OMNI,16,7706730.0
SIB,16,1667860.0
ACT,16,1.922863E8
ZEC,16,4.8035168E8
GRS,16,7.654536E8
ATMC,16,1.622923E8
NXT,16,4.345974E7
RVR,16,1.567005E7
ION,16,1.01075E7
XRP,16,7.43363113E9
RADS,16,5596320.0
XZC,16,2.362817E7
BAY,16,1.092876E7
BTCP,16,5115350.0
BCH,16,5.075158E9
RDD,16,1.667271E8
GBYTE,16,1156180.0
NEO,16,1.02383E9
ARDR,16,5.488325E7
XMR,16,7.4998273E8
XVG,16,2.6805027E9
HT,16,4.844824E8
BCX,16,1.741723E7
VIA,16,2.142239E7
ETH,16,1.59262678E10
KORE,16,2088740.0
SPHR,16,7649000.0
PPC,16,5584320.0
NEBL,16,9.16331E7
SLS,16,2.00852E7
CLOAK,16,8.279399E7
ETP,16,4.561153E7
PIVX,16,5.454058E7
SYNX,16,1581430.0
BCC,16,1048750.0
BTC,16,5.14764604E10
NANO,16,1.35379E8
BCN,16,4.326175E7
KMD,16,3.701702E7
POA,16,6.139633E7
USNBT,16,2.396014E7
ARK,16,4.045596E7
LET,16,4.415147E7
BURST,16,8263980.0
LEO,16,6920020.0
NVC,15,1749060.0
ARDR,15,2.632934E7
CHAT,15,2.378188E7
KORE,15,2737160.0
LTC,15,2.82635786E9
ETH,15,1.294405576E10
XLM,15,4.9965984E8
IOP,15,1393410.0
VRC,15,1060400.0
CLOAK,15,1.057069E7
RADS,15,2.348722E7
FTC,15,1272860.0
STEEM,15,1.9380321E8
RVN,15,2017920.0
WAN,15,2.235061E8
WICC,15,8.161766E7
POA,15,7.912576E7
OF,15,9384440.0
BURST,15,5486300.0
HXX,15,1801820.0
EXP,15,1638510.0
OC,15,3.335142E7
ARK,15,2.699298E7
ION,15,1.015946E7
FCT,15,2.168126E7
SYNX,15,1.909058E7
ACT,15,9.977623E7
BSR,15,3140290.0
PART,15,2.83072E7
XEL,15,1.027982E7
DYN,15,3017210.0
NEBL,15,7.543914E7
BLOCK,15,1253920.0
QTUM,15,1.2785389E9
XMR,15,3.5187181E8
ZEC,15,3.8114788E8
XDN,15,3.123597E7
GXS,15,1.0919727E8
MONA,15,9729660.0
TX,15,1.615093E7
BCD,15,2.272186E7
NAV,15,1.047555E7
XPM,15,4641500.0
ETC,15,9.5873872E8
NXT,15,4.8369638E8
ELA,15,1.536311E8
UBQ,15,3.53862E7
ZEN,15,5902100.0
MIOTA,15,4.244181E8
BCN,15,3.365306E7
MUE,15,2950170.0
XMY,15,3129200.0
ETP,15,8614910.0
NEOS,15,3354040.0
XEM,15,2.6817349E8
POT,15,8296570.0
STRAT,15,7.993023E7
BITB,15,1.45849E7
ATMC,15,3.034756E8
RVR,15,2.14442E7
HSR,15,1.527449E8
DCT,15,1.659429E7
KMD,15,4.0612E7
PIVX,15,4.264307E7
VIA,15,7.017399E7
SYS,15,2.940666E7
CKUSD,15,2.589133E8
XAS,15,1005740.0
BAY,15,2.836742E7
CNX,15,9688110.0
XZC,15,1.377952E7
BCC,15,3028630.0
OMNI,15,3720450.0
ADA,15,1.2422265E9
EMC2,15,5.548308E7
VTC,15,2.64239E7
ATB,15,1.85174E7
SBD,15,1.0769145E8
FRGC,15,1.067958E7
GAME,15,1.123631E7
PPC,15,1355110.0
NEO,15,1.2043353E9
HT,15,6.311817E8
PURA,15,1.864872E7
GRS,15,1.9253536E8
UNB,15,8268650.0
BCH,15,2.128022E9
RDD,15,9.236404E7
SLS,15,4.057428E7
OK,15,4710270.0
NXS,15,1.570068E7
SC,15,1.5012203E8
LSK,15,1.6226353E8
BTC,15,4.33595712E10
LBC,15,3220670.0
NOBL,15,1954510.0
BLK,15,3505380.0
ETN,15,2490460.0
OCC,15,4227580.0
MEME,15,9007540.0
WAVES,15,1.532821E8
WC,15,1.200289E7
EXCL,15,3817980.0
BTG,15,1.0685744E8
BTCP,15,1069420.0
LET,15,4.219736E7
SKY,15,3.265494E7
USNBT,15,7.781614E7
SHIFT,15,8907890.0
DASH,15,6.795267E8
BTS,15,1.7103681E8
SPHR,15,4797540.0
DGB,15,4.213934E7
DCR,15,1.2216733E8
DOGE,15,1.0481093E8
TIPS,15,1012490.0
XRP,15,4.67372425E9
EMC,15,1178490.0
XVG,15,1.410342E9
NANO,15,1.2417302E8
WAVES,14,1.304257E8
GXS,14,3519690.0
NAV,14,1857990.0
QTUM,14,6.728149E8
BCD,14,2.397555E7
PURA,14,1.15304E7
FCT,14,1.114114E7
UNB,14,2896670.0
NEBL,14,6.345445E7
ATMC,14,4.317303E8
ARK,14,2.158138E7
PIVX,14,2.718419E7
STRAT,14,7.49496E7
SIB,14,2090050.0
CLAM,14,1881740.0
ARDR,14,9.18979E7
BLK,14,1743100.0
VTC,14,3.839482E7
ATB,14,1.643913E7
VIA,14,7362640.0
ADA,14,6.78018E8
MEME,14,1029880.0
NEO,14,4.263363E8
ETC,14,7.7727892E8
DGB,14,1.232406E7
FRGC,14,8844000.0
OCC,14,1017880.0
SYS,14,7397130.0
WC,14,1.187894E7
RADS,14,2.892018E7
GAME,14,1342910.0
HSR,14,9.69877E7
BTC,14,3.52818899E10
LSK,14,2.071013E8
OC,14,2.425076E7
EMC2,14,6.252322E7
XRP,14,2.57624359E9
RBY,14,3033110.0
TPAY,14,1515520.0
GRS,14,7.199709E8
SBD,14,2.2158081E8
CLOAK,14,1371640.0
XBC,14,1609250.0
BTS,14,7.439274E7
HT,14,7.51836E8
XZC,14,1.256422E7
SC,14,4.042523E7
ETP,14,2266640.0
LTC,14,2.92948246E9
DOGE,14,5.81859E7
IOP,14,1598080.0
NANO,14,5.873607E7
ETH,14,8.79091627E9
OK,14,5306970.0
TX,14,2170730.0
WICC,14,2.842143E7
DASH,14,6.5038669E8
ACT,14,4.525497E7
OF,14,3679450.0
OMNI,14,2704880.0
LET,14,3.443843E7
BCH,14,1.767991E9
XDN,14,2.144997E7
KMD,14,2.312143E7
DCR,14,9542890.0
W3C,14,4904520.0
SPHR,14,1521390.0
NXS,14,5777900.0
XMR,14,2.9540797E8
